country,country_code,market,suburb,host_neighbourhood,street,government_area,_id,name,house_rules,room_type,price,property_type,bedrooms,beds,bed_type,bathrooms,accommodates,extra_people,guests_included,amenities,latitude,longitude,is_location_exact,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,cancellation_policy,cleaning_fee,review_scores,host_id,host_name,host_location,number_of_reviews,host_listings_count,host_total_listings_count,host_response_time,host_response_rate,host_is_superhost,host_identity_verified
Australia,AU,Sydney,Mascot,Mascot,"Mascot, NSW, Australia",Botany Bay,18130053,Super clean and cosy,no rules,Entire home/apt,129,Apartment,2,2,Real Bed,2,4,25,4,"Air conditioning', 'BBQ grill', 'Coffee maker', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Oven', 'Refrigerator', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi'",-33.92407,151.19107,Yes,3,300,4,8,16,26,strict_14_with_grace_period,80,99,21122092,Evan,"New South Wales, Australia",28,1,1,within an hour,100,Yes,No
Australia,AU,Sydney,Avalon,Not Specified,"Avalon Beach, NSW, Australia",Pittwater,18149310,Warehouse style studio,no rules,Entire home/apt,151,Guest suite,1,1,Real Bed,1,2,50,2,"Bed linens', 'Breakfast', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Free street parking', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Luggage dropoff allowed', 'Microwave', 'Other', 'Private bathroom', 'Private entrance', 'Private living room', 'Refrigerator', 'Shampoo', 'Stove', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_50'",-33.6212,151.32068,No,2,1126,27,54,84,359,flexible,50,100,59830753,Ian,"Avalon Beach, New South Wales, Australia",9,1,1,within a few hours,88,No,Yes
Australia,AU,Sydney,Hurlstone Park,Not Specified,"Hurlstone Park, NSW, Australia",Canterbury,18160399,Unit close to CBD available for Christmas & NYE!,- Quiet hours 10pm - 8am,Entire home/apt,70,Apartment,2,2,Real Bed,1,4,0,1,"Accessible-height bed', 'Accessible-height toilet', 'Air conditioning', 'Bathtub', 'Bed linens', 'Buzzer/wireless intercom', 'Childrenâ€™s books and toys', 'Childrenâ€™s dinnerware', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'First aid kit', 'Flat path to front door', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Outlet covers', 'Oven', 'Patio or balcony', 'Private entrance', 'Refrigerator', 'Room-darkening shades', 'Shampoo', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wifi', 'Window guards'",-33.90947,151.13138,No,10,10,0,0,0,0,strict_14_with_grace_period,50,90,125253812,Angelina,AU,2,1,1,Not Specified,Not Specified,No,No
Australia,AU,Sydney,Coogee,Coogee,"Coogee, NSW, Australia",Randwick,18255921,Cute Beachside Get Away,no rules,Entire home/apt,139,Apartment,2,2,Real Bed,1,4,0,1,"Essentials', 'Family/kid friendly', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",-33.92647,151.25463,Yes,4,21,0,0,0,0,flexible,60,100,2442148,Imogene,"Sydney, New South Wales, Australia",1,1,1,Not Specified,Not Specified,No,Yes
Australia,AU,Sydney,Bondi Beach,Not Specified,"Bondi Beach, NSW, Australia",Waverley,18315277,Bright and Breezy Bondi Beach Pad,"- Please treat the home as you would your own.  - Please respect the neighbours, and do not make significant noise or play loud music after 10pm.  - No parties - If guests lock themselves out of the property OR they do not place keys in the lockbox at checkout, an $80 fee will apply. If a guest loses a set of keys during their stay, a $120 fee will apply.",Entire home/apt,141,Apartment,1,2,Real Bed,1,4,25,2,"Dryer', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",-33.88826,151.27232,No,2,1125,11,41,71,162,strict_14_with_grace_period,125,82,9675822,Sarah,"Darlinghurst, New South Wales, Australia",40,1,1,within an hour,100,No,Yes
Australia,AU,Sydney,Greenwich,Greenwich,"Greenwich, NSW, Australia",Lane Cove,18316061,"""Gorgeous and artfully styled oasis ....""","NUMBER OF GUESTS IN YOUR BOOKING I do NOT have a 'children under 2 don't count as guests and don't pay a fee' policy. Every human in your group must be included in the guest numbers and guest numbers must not exceed 2. Unfortunately,  Airbnb's system will not calculate the correct guest numbers for those 2 and under.   To manually override this, enter children under 2 as though they were in the 2-12 category.  I require the names and ages of all guests in your group at the time you book.    The guest in whose name the booking is made  must be physically present at check-in unless previously agreed. CHECK-IN AND CHECK-OUT TIMES Check-in is any time after 3pm, check-out is any time before 11am.   SECURITY Please close and lock all doors and windows and turn on the alarm when you're not in residence. SMOKING Smoking is allowed outside only in the designated smoking areas. POOL SAFETY Do not prop open the pool gates or door or make any attempt to override the self-closing door mechanism.  ",Entire home/apt,300,Guest suite,1,1,Real Bed,1,2,0,2,"24-hour check-in', 'BBQ grill', 'Beach essentials', 'Bed linens', 'Breakfast', 'Cable TV', 'Carbon monoxide detector', 'Cat(s)', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Free street parking', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Lockbox', 'Luggage dropoff allowed', 'Microwave', 'Other pet(s)', 'Patio or balcony', 'Pool', 'Private entrance', 'Refrigerator', 'Safety card', 'Self check-in', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'Stove', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",-33.82787,151.18298,Yes,1,2,0,0,0,0,moderate,0,100,10132237,Louise,"New South Wales, Australia",3,8,8,within an hour,100,Yes,Yes
Australia,AU,Sydney,Glebe,Glebe,"Glebe, NSW, Australia",Sydney,18338274,Character renovated house close to city,"1 No quests in number to exceed the number  identified on booking. 2 The total number of quests not to exceed 6. 3 The house and property to be kept clean in the same state as it was when the quests take possession. 4 Any damage to the property or items, however caused by the quests or anyone else, during the period of possession by the quests, to be the responsibility of the quest(s) who shall compensate the host for the costs of fixing the damage, or the replacement cost or value of the lost or damaged item as the case may be as the host shall determine. 5 No smoking of tobacco or use of any illicit drugs or substances in the house or its grounds at all.",Entire home/apt,264,House,4,4,Real Bed,1,6,0,6,"Air conditioning', 'Bathtub', 'Bed linens', 'Carbon monoxide detector', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fireplace guards', 'Flat path to front door', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Indoor fireplace', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Patio or balcony', 'Private entrance', 'Refrigerator', 'Room-darkening shades', 'Self check-in', 'Shampoo', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",-33.87791,151.18843,Yes,2,35,0,0,0,0,moderate,90,98,59940377,Bill,"Sydney, New South Wales, Australia",56,1,1,Not Specified,Not Specified,No,Yes
Australia,AU,Sydney,Malabar,Not Specified,"Malabar, NSW, Australia",Randwick,18345625,"Beachside room not far from the airport,",#NAME?,Private room,73,House,1,1,Real Bed,1,2,15,1,"Bed linens', 'Dog(s)', 'Essentials', 'Extra pillows and blankets', 'First aid kit', 'Free street parking', 'Hangers', 'Host greets you', 'Hot water', 'Luggage dropoff allowed', 'Patio or balcony', 'Pets live on this property', 'Pool', 'Private living room', 'Smoke detector', 'Washer', 'Well-lit path to entrance', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",-33.9661,151.24997,No,1,15,0,0,0,151,moderate,25,99,30738572,Fiona,"Sydney, New South Wales, Australia",16,1,1,Not Specified,Not Specified,No,Yes
Australia,AU,Sydney,Kingsford,Kingsford,"Kingsford, NSW, Australia",Randwick,18360303,Spacious Contemporary Home with Pool,#NAME?,Entire home/apt,395,House,3,3,Real Bed,3,6,0,1,"Air conditioning', 'Cable TV', 'Dryer', 'Essentials', 'Family/kid friendly', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Pool', 'Safety card', 'Smoke detector', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",-33.93401,151.2337,Yes,14,24,0,0,0,0,strict_14_with_grace_period,120,100,11772319,Kerri,"Kingsford, New South Wales, Australia",1,1,1,Not Specified,Not Specified,No,Yes
Australia,AU,Sydney,Chippendale,Chippendale,"Chippendale, NSW, Australia",Sydney,18569613,Beautiful 4 level terrace in the heart of Sydney!,"- Just be lovely and enjoy our home! - We have great neighbours, please don't have parties or keep people up super late.",Entire home/apt,274,House,3,3,Real Bed,2,7,0,1,"Air conditioning', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Safety card', 'Smoke detector', 'TV', 'Washer', 'Wifi'",-33.88672,151.19858,Yes,4,21,0,0,0,0,moderate,80,87,4367293,Jaime,"Sydney, New South Wales, Australia",3,2,2,Not Specified,Not Specified,No,Yes
Australia,AU,Sydney,Paddington,Paddington,"Paddington, NSW, Australia",Woollahra,18616850,The Paddington Cottage | Sydney Eastern Suburbs,Please note that all our homes have no party policies as noise travels to neighbours easily in both residential and hinterland areas. No extra guests are allowed to the houses and noise levels are to be respectful at all times. There is to be no outdoor music or outdoor entertaining after 10pm. Noise complaints will result in bond deductions and possible eviction. We apologise for being so strict but noise is a serious issue and keeping our neighbours happy is of paramount importance.,Entire home/apt,350,House,3,0,Real Bed,1,3,0,1,"Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Full kitchen', 'Hangers', 'Heating', 'Hot water', 'Indoor fireplace', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Private entrance', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",-33.88325,151.22243,Yes,2,1125,0,0,0,0,strict_14_with_grace_period,200,98,6232360,Bradley,"Sydney, New South Wales, Australia",21,4,4,within an hour,100,Yes,No
Australia,AU,Sydney,Neutral Bay,Manly,"North Sydney, NSW, Australia",North Sydney,18620288,Harbour Views from North Sydney High Street,"THIS SECTION CONTAINS IMPORTANT INFORMATION, PLEASE MAKE SURE YOU READ BEFORE BOOKING : This is a quiet building and we expect all guests to be considerate of the neighbours. Please treat the apartment as your own but please no wild parties. We kindly ask guests to wash and put away all used items from the kitchen and leave any rubbish in the external rubbish area when they leave. If you require use of the sofabed for your stay please book for 3 or 4 people to ensure the small additional cost for the bedding is included in your booking. Occupancy of one or two people is understood to just use the bedroom. On arrival, like staying in a hotel, we ask guests to fill in a registration form to ensure we have full contact details for them. This form also provides more information about the Security Deposit for damage and breakages held by Airbnb for your stay.",Entire home/apt,145,Apartment,1,1,Real Bed,1,4,10,2,"Air conditioning', 'Bed linens', 'Buzzer/wireless intercom', 'Carbon monoxide detector', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",-33.84424,151.21634,Yes,2,1125,2,13,26,179,strict_14_with_grace_period,100,96,17714205,Stephen (Sydney Holiday Rentals),"New South Wales, Australia",74,8,8,within an hour,98,Yes,Yes
Australia,AU,Sydney,Marrickville,Central Business District,"Marrickville, NSW, Australia",Marrickville,18793287,The Cov @ Marrickville (the Brooklyn of Sydney),"Please treat The Cov as you would your own resting place otherwise an extra cleaning fee will be deducted from the security bond. Friendly reminder that for the comfort of all guests there is a STRICT NO SMOKING in the house. There is   also a STRICT NO PARTY POLICY. Any violation of this will result in eviction from the property and additional cleaning management fees being charged to the Bond. Yes, there is a Bond but I have never once had to make a claim on it. Let's all keep this good track record !",Entire home/apt,200,House,2,2,Real Bed,1,4,0,1,"Bed linens', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'Flat path to front door', 'Free street parking', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Private entrance', 'Refrigerator', 'Room-darkening shades', 'Self check-in', 'Shampoo', 'Single level home', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide clearance to shower', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi', 'Window guards', 'toilet'",-33.91676,151.1542,Yes,2,1125,13,13,13,72,moderate,120,94,12402075,Joy,"Coogee, New South Wales, Australia",24,8,8,within an hour,100,Yes,No
Australia,AU,Sydney,Hurstville,Hurstville,"Hurstville Grove, NSW, Australia",City Of Kogarah,18841207,Newly renovated home,no rules,Private room,75,House,1,2,Real Bed,1,2,0,1,"Building staff', 'Essentials', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Self check-in', 'Shampoo', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",-33.97391,151.09262,Yes,4,30,4,26,56,147,strict_14_with_grace_period,0,97,115306074,May,AU,7,2,2,within an hour,100,No,No
Australia,AU,Sydney,Bondi Beach,Bondi Beach,"Bondi Beach, NSW, Australia",Waverley,18905958,Private room between Bondi Beach and Junction,#NAME?,Private room,50,Apartment,1,1,Real Bed,1,1,0,1,"Essentials', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Hot tub', 'Indoor fireplace', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Private entrance', 'Shampoo', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",-33.89161,151.26665,Yes,1,1125,0,0,0,0,flexible,0,60,27036805,Eric,"Sydney, New South Wales, Australia",2,1,1,Not Specified,Not Specified,No,Yes
Australia,AU,Sydney,Manly,Palm Beach,"Manly, NSW, Australia",Manly,18917022,Beach House Manly Apartment 4,no rules,Entire home/apt,195,Apartment,2,2,Real Bed,1,5,20,4,"BBQ grill', 'Beachfront', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Microwave', 'Private entrance', 'Refrigerator', 'Safety card', 'Self check-in', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi'",-33.80149,151.29402,Yes,1,1125,0,0,0,0,strict_14_with_grace_period,60,80,5818194,Rod,"Palm Beach, New South Wales, Australia",12,8,8,within an hour,92,No,Yes
Australia,AU,Sydney,Alexandria,Alexandria,"Alexandria, NSW, Australia",Sydney,18917356,"Double sized room with king bed, perfect location",no rules,Private room,63,Townhouse,1,1,Real Bed,1,2,0,1,"Air conditioning', 'Dryer', 'Essentials', 'First aid kit', 'Free parking on premises', 'Hangers', 'Heating', 'Indoor fireplace', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pets allowed', 'Smoke detector', 'TV', 'Washer', 'Wifi'",-33.89957,151.19156,Yes,2,1125,0,0,0,0,flexible,0,100,20373808,Matt,"Sydney, New South Wales, Australia",3,1,1,Not Specified,Not Specified,No,Yes
Australia,AU,Sydney,Manly,Manly,"Manly, NSW, Australia",Manly,18935312,Club Cliff for a great beach vacation.,#NAME?,Entire home/apt,600,Townhouse,3,3,Real Bed,2,6,10,1,"Air conditioning', 'Dryer', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Indoor fireplace', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Private entrance', 'Safety card', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",-33.80067,151.28998,Yes,5,28,27,57,87,88,flexible,200,100,3491167,Maryanne,"Sydney, New South Wales, Australia",2,1,1,Not Specified,Not Specified,No,No
Australia,AU,Sydney,Not Specified,Not Specified,"Narrabeen, NSW, Australia",Warringah,1907162,A beach break AND a lake!,no rules,Entire home/apt,300,Apartment,2,1,Real Bed,1,4,0,1,"24-hour check-in', 'Air conditioning', 'Childrenâ€™s books and toys', 'Crib', 'Dryer', 'Family/kid friendly', 'Fire extinguisher', 'Free parking on premises', 'Free street parking', 'Heating', 'High chair', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Pool', 'Self check-in', 'Smoke detector', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi'",-33.71992,151.29793,No,3,1125,29,59,89,364,strict_14_with_grace_period,75,85,9898323,Teri,"Narrabeen, New South Wales, Australia",4,1,1,within a day,100,No,No
Australia,AU,Sydney,Woollahra,Woollahra,"Woollahra, NSW, Australia",Woollahra,19165058,Beautiful Apartment near Bondi Junction,no rules,Private room,50,Apartment,1,1,Real Bed,1,2,0,1,"Breakfast', 'Dryer', 'Fire extinguisher', 'Hangers', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Smoke detector', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",-33.88909,151.24043,Yes,2,1125,0,0,0,0,flexible,0,80,132587029,Solange,"Sydney, New South Wales, Australia",1,2,2,Not Specified,Not Specified,No,No
Australia,AU,Sydney,Not Specified,Not Specified,"Parramatta, NSW, Australia",Parramatta,19167153,"1 Bed 1Hall 1Bath &Kitchen ,14th floor Parramatta",no rules,Entire home/apt,94,Apartment,1,2,Real Bed,1,2,20,2,"Air conditioning', 'Bathtub', 'Bed linens', 'Cleaning before checkout', 'Dryer', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Free parking on premises', 'Gym', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Luggage dropoff allowed', 'Smoke detector', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",-33.81722,151.00892,No,1,1125,0,0,0,0,flexible,20,0,66112903,Nijo,"Parramatta, New South Wales, Australia",0,1,1,Not Specified,Not Specified,No,No
Australia,AU,Sydney,Not Specified,Not Specified,"North Curl Curl, NSW, Australia",Warringah,19197922,1 Bed Apartment with oceans views near Manly,no rules,Entire home/apt,129,Apartment,1,2,Real Bed,1,3,25,2,"Essentials', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Long term stays allowed', 'Private entrance', 'Smoke detector', 'TV', 'Washer', 'Wifi'",-33.75922,151.28567,Yes,3,1125,4,34,64,339,strict_14_with_grace_period,60,89,52243859,Brigitte,AU,8,1,1,Not Specified,Not Specified,No,No
Australia,AU,Sydney,Padstow,Padstow,"Padstow, NSW, Australia",Bankstown,19238057,SYDNEY! Great Stay For Holiday,No smoking allow inside.  No food in your bedroom  Wear slippers when walking to second timber floor Keep house tidy and clean.  Respect to house mate. Keep quiet at night time.,Private room,43,House,1,1,Real Bed,0,2,15,2,"Accessible-height bed', 'Bathtub', 'Bathtub with bath chair', 'Bed linens', 'Cable TV', 'Cleaning before checkout', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'First aid kit', 'Flat path to front door', 'Free parking on premises', 'Free street parking', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Hot tub', 'Hot water', 'Iron', 'Kitchen', 'Lake access', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide clearance to shower', 'Wide doorway', 'Wifi', 'Window guards', 'toilet', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",-33.95576,151.03201,No,2,1125,23,53,83,127,strict_14_with_grace_period,0,93,83419447,Daniel & Elena,"Padstow, New South Wales, Australia",45,2,2,within an hour,100,No,No
Australia,AU,Sydney,Randwick,Randwick,"Randwick, NSW, Australia",Randwick,19254909,Newly renovated cosy apartment with parking,no rules,Entire home/apt,115,Apartment,1,1,Real Bed,1,2,10,1,"Bed linens', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Free parking on premises', 'Free street parking', 'Handheld shower head', 'Hangers', 'Hot water', 'Kitchen', 'Long term stays allowed', 'Microwave', 'Other', 'Oven', 'Patio or balcony', 'Pool', 'Refrigerator', 'Smoke detector', 'Step-free access', 'Step-free access', 'Stove', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",-33.90849,151.24847,Yes,7,365,5,35,65,297,strict_14_with_grace_period,80,83,39214660,Shobhna,"Sydney, New South Wales, Australia",9,1,1,within a day,100,No,No
Australia,AU,Sydney,Zetland,Central Business District,"Zetland, NSW, Australia",Sydney,19270950,Family Apartment B - Winter Special Discount,"Welcome to our warm and comfortable apartment! We want you to feel like home, so please make yourself comfortable and settle in. - No smoking anywhere in the unit, we love the smell of Sydney's fresh air; - The house is always spotless as we are a very proud home owner. I love to socialise but privacy is also respected and assured. Happy to give you directions & ideas about touring, eating out and places to see in Sydney.  - No pets, we love pets but unfortunately it's a building requirement; - Loss of keys will incur a charge of $200, sorry it's building charge; - Do not touch the fire sprinkler, it'll cause the units above and below as well as units around to sprinkle. After that, it'll alarm the fire brigade. The cost of the fire brigade visit is a minimum of AUD2200 and the repair of the entire unit's water damage, it'll be one very expensive bill; - You agree that, although unlikely, we may need to access the apartment from time to time during your stay, e.g., to attend to repairs",Entire home/apt,168,Apartment,1,2,Real Bed,1,4,15,2,"Accessible-height bed', 'Accessible-height toilet', 'Air conditioning', 'Bed linens', 'Carbon monoxide detector', 'Cleaning before checkout', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Long term stays allowed', 'Microwave', 'Outlet covers', 'Oven', 'Paid parking on premises', 'Patio or balcony', 'Pool', 'Refrigerator', 'Self check-in', 'Shampoo', 'Single level home', 'Smoke detector', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wide clearance to shower', 'Wide doorway', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi', 'toilet'",-33.90617,151.21095,No,1,1125,17,42,42,83,strict_14_with_grace_period,70,89,10184386,Will & RÃ£chÃ«l,"New South Wales, Australia",35,16,16,within an hour,100,No,No
Australia,AU,Sydney,Beaconsfield,Beaconsfield,"Beaconsfield, NSW, Australia",Sydney,19280475,Worm modern and comfy place in the heart of Sydney,- no loud noises allowed after 10pm,Private room,999,Apartment,1,1,Real Bed,1,2,0,1,"Essentials', 'Family/kid friendly', 'First aid kit', 'Hair dryer', 'Hangers', 'Indoor fireplace', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Private living room', 'Smoke detector', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",-33.914,151.19946,Yes,30,30,0,0,0,0,moderate,0,0,135021730,Maria & Emanuel,AU,0,1,1,Not Specified,Not Specified,No,No
Australia,AU,Sydney,Randwick,Not Specified,"Randwick, NSW, Australia",Randwick,19320618,Peaceful single room next to Clovelly Village,We have wooden floor and high cleaning so no shoes in the evenings and early mornings. You need to look after yourself and wash your dishes.,Private room,60,Apartment,1,1,Real Bed,1,1,0,1,"Buzzer/wireless intercom', 'Cable TV', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Hot tub', 'Iron', 'Kitchen', 'Pets live on this property', 'Smoke detector', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",-33.91163,151.25427,No,2,1125,0,0,0,0,moderate,0,0,135329255,Gabriela,"Sydney, New South Wales, Australia",0,1,1,Not Specified,Not Specified,No,No
Australia,AU,Sydney,Elizabeth Bay/Rushcutters Bay,Elizabeth Bay/Rushcutters Bay,"Elizabeth Bay, NSW, Australia",Sydney,19348489,Cute little studio in Elizabeth Bay,#NAME?,Entire home/apt,90,Apartment,0,1,Real Bed,1,2,0,1,"Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Other', 'Shampoo', 'Smoke detector', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",-33.87478,151.22752,Yes,20,1125,5,35,65,156,strict_14_with_grace_period,20,100,130682381,Isabelle,"Sydney, New South Wales, Australia",6,1,1,Not Specified,Not Specified,No,No
Australia,AU,Sydney,Chippendale,Surry Hills,"Chippendale, NSW, Australia",Sydney,19376053,Bright and airy in the heart of Chippendale,#NAME?,Entire home/apt,195,Apartment,2,2,Real Bed,1,4,0,2,"Bed linens', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Long term stays allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Patio or balcony', 'Private entrance', 'Private living room', 'Refrigerator', 'Self check-in', 'Shampoo', 'Single level home', 'Smoke detector', 'Stove', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",-33.88749,151.20129,Yes,1,1125,12,18,33,114,strict_14_with_grace_period,149,94,47357384,Andrew,"New South Wales, Australia",73,9,9,within an hour,100,No,Yes
