country,country_code,market,suburb,host_neighbourhood,street,government_area,_id,name,house_rules,room_type,price,property_type,bedrooms,beds,bed_type,bathrooms,accommodates,extra_people,guests_included,amenities,latitude,longitude,is_location_exact,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,cancellation_policy,cleaning_fee,review_scores,host_id,host_name,host_location,number_of_reviews,host_listings_count,host_total_listings_count,host_response_time,host_response_rate,host_is_superhost,host_identity_verified
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",15744249,SÃ£o Bento Studio,"We have a policy of being personally at each check-in explaining our passion for Porto. The time is from 3pm to 8pm. Before 3pm is subject to availability and costs â‚¬ 15 (when available). After 8pm, we do late check-in and it also has a cost of â‚¬ 15. Should you require service from the airport, please let us know so we can refer you to our partners.",Entire home/apt,75,Apartment,1,2,Real Bed,1,3,20,2,"Bed linens', 'Coffee maker', 'Cooking basics', 'Crib', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Paid parking on premises', 'Refrigerator', 'Shampoo', 'Single level home', 'Stove', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",41.14543,-8.61062,Yes,1,60,25,55,85,352,strict_14_with_grace_period,25,92,14416890,Lara,"Porto, Porto District, Portugal",62,6,6,within an hour,100,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto District, Portugal",Bonfim,15782994,"Apartment ""The Garden""",no rules,Entire home/apt,80,Apartment,2,3,Real Bed,1,6,0,1,"Bed linens', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Shampoo', 'Smoking allowed', 'TV', 'Wifi'",41.15227,-8.59971,No,2,1125,17,43,65,260,moderate,0,100,102087285,Helena,PT,7,1,1,Not Specified,Not Specified,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",15803265,oporto river view apartments,no rules,Private room,65,Apartment,1,1,Real Bed,1,2,0,1,"Essentials', 'Hair dryer', 'Kitchen', 'TV', 'Washer', 'Wifi'",41.1432,-8.61803,Yes,3,1125,29,59,89,364,flexible,20,0,35280412,Margarida,PT,0,3,3,within a day,100,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto District, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",15828858,Made4U - GlÃ³ria      NEW!!!,no rules,Entire home/apt,45,Apartment,1,2,Real Bed,1,4,15,2,"Accessible-height bed', 'Accessible-height toilet', 'Air conditioning', 'Bed linens', 'Buzzer/wireless intercom', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Flat path to front door', 'Hair dryer', 'Handheld shower head', 'Hangers', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Shampoo', 'Step-free access', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi'",41.15772,-8.61302,Yes,3,30,12,35,65,104,strict_14_with_grace_period,10,97,24404975,JoÃ£o,"Porto, Porto District, Portugal",119,8,8,within an hour,100,Yes,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",15979078,HM - Bonjardim Studio Downtown,no rules,Entire home/apt,55,Apartment,0,1,Real Bed,1,2,0,1,"Buzzer/wireless intercom', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Patio or balcony', 'Refrigerator', 'Shampoo', 'Stove', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49'",41.15101,-8.60825,Yes,2,1125,26,36,53,301,moderate,0,100,47191303,Home Me,"Porto, Porto District, Portugal",2,32,32,within an hour,100,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"PÃ³voa de Varzim, Porto, Portugal","PÃ³voa de Varzim, Beiriz e Argivai",15984115,Appartement en bord de mer,no rules,Entire home/apt,33,Apartment,2,3,Real Bed,1,6,4,3,"Bathtub', 'Beachfront', 'Bed linens', 'Buzzer/wireless intercom', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Host greets you', 'Hot water', 'Internet', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Pack â€™n Play/travel crib', 'Refrigerator', 'Smoke detector', 'Stove', 'TV', 'Waterfront', 'Wifi'",41.37261,-8.76167,No,2,1000,26,54,78,325,strict_14_with_grace_period,22,86,103855279,Fl_immo,FR,32,1,1,within an hour,90,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",16147485,SANTA CATARINA HOUSE,no rules,Entire home/apt,69,House,3,6,Real Bed,3,8,13,4,"Air conditioning', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Microwave', 'Oven', 'Paid parking off premises', 'Pets allowed', 'Refrigerator', 'Safety card', 'Stove', 'TV', 'Washer', 'Wifi'",41.14974,-8.60525,No,1,1125,3,9,20,119,moderate,20,97,37015742,Francisco,"Porto, Porto District, Portugal",221,3,3,within an hour,100,Yes,Yes
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal",Paranhos,16201143,Delux room,no rules,Private room,26,Serviced apartment,1,1,Real Bed,1,2,0,1,"Accessible-height bed', 'Accessible-height toilet', 'Cable TV', 'Childrenâ€™s books and toys', 'Elevator', 'Essentials', 'Fire extinguisher', 'Flat path to front door', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Handheld shower head', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Shampoo', 'Smoking allowed', 'Step-free access', 'Step-free access', 'Step-free access', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wide clearance to shower', 'Wide doorway', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wifi', 'toilet'",41.17025,-8.61834,Yes,3,1125,29,59,89,364,flexible,0,87,88767233,Tercio,PT,3,1,1,Not Specified,Not Specified,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",16288457,5Âº | PalÃ¡cio do ComÃ©rcio,no rules,Entire home/apt,200,Apartment,4,6,Real Bed,3,8,0,4,"Bed linens', 'Cable TV', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'TV', 'Washer', 'Wifi'",41.14946,-8.60696,No,2,900,22,46,63,330,strict_14_with_grace_period,40,97,63565731,LuÃ­s,"Porto, Porto District, Portugal",60,9,9,within an hour,98,Yes,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",16335870,Cozy Stay - MarquÃªs 191 & Private Garden,no rules,Entire home/apt,85,Apartment,2,2,Real Bed,2,4,10,2,"24-hour check-in', 'Bed linens', 'Buzzer/wireless intercom', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Internet', 'Kitchen', 'Laptop friendly workspace', 'Paid parking off premises', 'Private living room', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'TV', 'Wifi'",41.16058,-8.6056,No,2,1125,13,21,40,298,strict_14_with_grace_period,25,88,106918989,Gina,"Porto, Porto District, Portugal",22,1,1,Not Specified,Not Specified,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",16377988,Small house in Porto City Center,no rules,Entire home/apt,60,Apartment,2,3,Real Bed,1,3,10,2,"Essentials', 'Family/kid friendly', 'Hair dryer', 'Heating', 'Internet', 'Kitchen', 'Laptop friendly workspace', 'Private entrance', 'Wifi'",41.1545,-8.60315,Yes,3,1125,28,58,88,88,moderate,10,80,5675159,Eliane,"Porto, Porto District, Portugal",5,1,1,Not Specified,Not Specified,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",16467953,crowntown apartment 2b,no rules,Entire home/apt,30,Apartment,0,1,Real Bed,1,2,0,1,"Air conditioning', 'Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Essentials', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Paid parking off premises', 'Refrigerator', 'Safety card', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",41.15279,-8.60892,No,2,1125,5,30,47,122,moderate,5,100,20027408,Diogo & Christiana,"Porto, Porto District, Portugal",184,4,4,within an hour,100,Yes,Yes
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",16542923,Porto Almada Story Apt Blue by Porto City Hosts,"We would like to inform our guests that we can provide: - Breakfast in the apartment for an additional cost of  8â‚¬ - Transfer from/ to the Airport by 25â‚¬ (up to 4 people) or 45â‚¬ (up to 8 people) - City Tours  - Douro Valley Tours  Property Rules: -Every guest is required to provide a valid credit card number, expiration date and cvc number at the time the reservation is requested. The credit card will be used to guarantee payment for any incidentals or charges not previewed in the reservation -You can drop your luggage at our downtown office, next to Aliados metro station from 9am to 6pm, subject to prior information. -Towels and sheets are included for your stay. The change of towels and sheets is free for bookings of more than 8 per day. -Extra cleaning is available upon prior request, at the rate of cleaning fee. -Toilet amenities will be provided for the first 3 days of the stay. -Extra towels are available on request for an extra fee of 3â‚¬ per set of towels per person. -Please als",Entire home/apt,45,Apartment,0,2,Real Bed,1,4,15,2,"Air conditioning', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Other', 'Oven', 'Pack â€™n Play/travel crib', 'Paid parking off premises', 'Patio or balcony', 'Private entrance', 'Refrigerator', 'Shampoo', 'Stove', 'TV', 'Washer', 'Wifi'",41.14777,-8.61326,Yes,2,1125,23,51,81,352,moderate,20,90,108858035,Porto City Hosts,"Porto, Porto District, Portugal",2,6,6,within an hour,100,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",16543118,Porto Almada Story Apt Red by Porto City Hosts,"We would like to inform our guests that we can provide: - Breakfast in the apartment for an additional cost of  8â‚¬ - Transfer from/ to the Airport by 25â‚¬ (up to 4 people) or 45â‚¬ (up to 8 people) - City Tours  - Douro Valley Tours  Property Rules: -Every guest is required to provide a valid credit card number, expiration date and cvc number at the time the reservation is requested. The credit card will be used to guarantee payment for any incidentals or charges not previewed in the reservation -You can drop your luggage at our downtown office, next to Aliados metro station from 9am to 6pm, subject to prior information. -Towels and sheets are included for your stay. The change of towels and sheets is free for bookings of more than 8 per day. -Extra cleaning is available upon prior request, at the rate of cleaning fee. -Toilet amenities will be provided for the first 3 days of the stay. -Extra towels are available on request for an extra fee of 3â‚¬ per set of towels per person. -Please als",Entire home/apt,50,Apartment,1,1,Real Bed,1,4,15,2,"Air conditioning', 'Bath towel', 'Bathroom essentials', 'Bed linens', 'Bedroom comforts', 'Body soap', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Full kitchen', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Iron', 'Kitchen', 'Kitchenette', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Other', 'Oven', 'Pack â€™n Play/travel crib', 'Paid parking off premises', 'Patio or balcony', 'Private entrance', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Toilet paper', 'Washer', 'Wifi'",41.14931,-8.61142,Yes,2,1125,21,46,73,345,moderate,20,100,108858035,Porto City Hosts,"Porto, Porto District, Portugal",1,6,6,within an hour,100,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal",Bonfim,16610404,Charming House with private garden and barbecue,Smoking only on the terrace,Entire home/apt,100,Townhouse,3,4,Real Bed,2,8,0,1,"Cable TV', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pets allowed', 'Private entrance', 'Shampoo', 'TV', 'Washer', 'Wifi'",41.16029,-8.59236,Yes,3,1125,0,0,0,109,strict_14_with_grace_period,50,93,51222378,Aida & Francisco,"Porto, Porto District, Portugal",15,4,4,Not Specified,Not Specified,No,Yes
Portugal,PT,Porto,Not Specified,Not Specified,"Arcozelo, Vila Nova de Gaia, Porto, Portugal",Arcozelo,16661755,Granja Beach - Apartment,no rules,Entire home/apt,65,Apartment,2,3,Real Bed,3,4,15,4,"Baby bath', 'Bathtub', 'Bed linens', 'Carbon monoxide detector', 'Changing table', 'Childrenâ€™s books and toys', 'Dryer', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Pack â€™n Play/travel crib', 'Room-darkening shades', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",41.04185,-8.6467,No,3,30,17,47,77,229,strict_14_with_grace_period,40,95,28301348,JoÃ£o,"Crozet (Geneva area, Switzerland)",19,1,1,within a few hours,100,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"SÃ£o FÃ©lix da Marinha, Porto, Portugal",SÃ£o FÃ©lix da Marinha,16701536,Luxury 4 Seasons Lodge,- NÃ£o Ã© permitido barulho depois das 22 horas,Entire home/apt,47,Apartment,2,2,Real Bed,2,4,5,2,"Bathtub', 'Cable TV', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hangers', 'Heating', 'Indoor fireplace', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Private entrance', 'TV', 'Washer', 'Wifi'",41.02619,-8.634,No,2,1125,0,0,0,0,strict_14_with_grace_period,40,100,31539028,Rui,"Dublin, Dublin, Ireland",6,1,1,within a few hours,100,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal",Ramalde,16703046,Apart. Ã€ Francos PurpleRoom - BG Apartments,no rules,Entire home/apt,40,Apartment,1,3,Real Bed,1,3,5,2,"Cable TV', 'Carbon monoxide detector', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Long term stays allowed', 'Outlet covers', 'Private entrance', 'Room-darkening shades', 'Safety card', 'Self check-in', 'Shampoo', 'Smart lock', 'Smoke detector', 'TV', 'Wifi', 'Window guards'",41.16769,-8.63539,Yes,2,30,15,45,71,341,moderate,10,92,67054724,Vitor&Ana,"FÃ¢nzeres, Porto, Portugal",31,17,17,within an hour,96,No,Yes
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal",Bonfim,16800329,Authentic Oporto,"Respeito, educaÃ§Ã£o e civismo.",Entire home/apt,50,Apartment,2,5,Real Bed,1,6,0,1,"Accessible-height bed', 'Accessible-height toilet', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Handheld shower head', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Refrigerator', 'Smoking allowed', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wide clearance to shower', 'Wide doorway', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi', 'toilet'",41.15461,-8.59873,Yes,3,1125,11,17,24,210,moderate,20,94,111692099,Maria,"Porto, Porto District, Portugal",109,1,1,within an hour,100,No,Yes
Portugal,PT,Porto,Not Specified,Not Specified,"Bagunte, Porto, Portugal","Bagunte, FerreirÃ³, Outeiro Maior e Parada",16928229,"Apartment Rua do Monte, Bagunte On the Camino","- No smoking indoors, As a family home we just ask that you respect normal hours of activity no noise after 10 pm reasonable hours.  - No parties, no other guests other than the booked individuals unless notified. - If more people than what was agreed show up, keys will not be given. This includes children.",Entire home/apt,50,Apartment,1,2,Real Bed,1,3,0,1,"Air conditioning', 'Cable TV', 'Carbon monoxide detector', 'Essentials', 'First aid kit', 'Free parking on premises', 'Hangers', 'Heating', 'Internet', 'Kitchen', 'Laptop friendly workspace', 'Pool', 'Private entrance', 'Smoke detector', 'Smoking allowed', 'TV', 'Washer'",41.37552,-8.66405,Yes,2,1125,19,49,79,317,moderate,15,94,101018821,Antonio,CA,40,1,1,within a few hours,100,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto District, Portugal",CampanhÃ£,1719942,Studio WBwGG,"The main rule here is common sense and, more than impose, we hope that our visitors share this same principle. Based on that, we have no restrictions about schedules we just ask to do it with elegance. We are fine with late hours talks and laughs, again, under the correct limits. You can bring your pets (*); we've had already dogs, cats and parakeets and for a while, only the neighborhood cats used to cross the garden. Recently we were adopted by Fox the dog, that just followed my son in the street on his way home! We couldn't resist! Fox is very young, so she is still learning how to behave! :) and how to not destroy the garden!!! Smoking is allowed, preferably in the garden for your own interest but, it's also allowed in the basement near the outside door. Also allowed to sing during the shower, even followed in duet with drums or guitar; it's up to you.   (*) giraffes are not allowed due the small height of the basement ceiling",Private room,35,House,1,1,Pull-out Sofa,1,2,0,1,"24-hour check-in', 'BBQ grill', 'Beach essentials', 'Bed linens', 'Cable TV', 'Coffee maker', 'Dishes and silverware', 'Dog(s)', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Patio or balcony', 'Pets live on this property', 'Refrigerator', 'Room-darkening shades', 'Safety card', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",41.15543,-8.58926,Yes,2,1125,28,58,88,359,moderate,20,99,9070329,Alexandra,"Porto, Porto District, Portugal",59,1,1,a few days or more,0,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto District, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",1726242,ClÃ©rigos 1 or 2 guests (2 singles beds ) small,"â€¢ Ask yourself every care with noise at night from the 22 hours, and in particular the time to get to the apartment.  â€¢ Smoking inside the apartments is not allowed  â€¢ All types of pets are not allowed.  â€¢ Ask yourself all the attention to decorative objects, furniture and bedding and bath.  â€¢ Careful handling of kitchen equipment, any questions, we are ready to clarify.",Entire home/apt,25,Apartment,0,2,Real Bed,1,2,15,1,"Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Dishwasher', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Laptop friendly workspace', 'Luggage dropoff allowed', 'Microwave', 'Other', 'Refrigerator', 'Safety card', 'Shampoo', 'Smoke detector', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",41.14459,-8.61344,Yes,1,60,6,14,40,312,moderate,20,93,12897618,MÃ¡rio,"Porto, Porto District, Portugal",308,14,14,within an hour,100,No,Yes
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",17298388,Double room with private WC and balcony SÃ£o Bento,"English language: Common sense rules in order to respect other Guests and neighbours. Please don't smoke inside rooms. Please ring the building's bell at any time when you want to enter it. Earlier baggage drop-off is possible, from 11:30, free of charge. You can also leave your baggage safely with us after check-out and come back later to pick it up. According to Portuguese Immigration Service rules, we need to see your passport (for non-EU citizens) or ID card (for EU citizens) and take note of some identification data contained on it upon arrival.  Thank you! PortuguÃªs: Regras de senso comum em sociedade para respeitar outros HÃ³spedes e os vizinhos; Por favor nÃ£o fumar dentro dos quartos; Por favor toque Ã  campainha da porta do prÃ©dio sempre que esta se encontrar fechada e pretenderem entrar; Ã‰ possÃ­vel chegar antes da hora de entrada nos quartos (14:00h) para deixar a bagagem, sem custos adicionais, mas sÃ³ a partir das 11:30h. TambÃ©m Ã© possÃ­vel deixar a bagagem depois da hora de sa",Private room,21,Guest suite,1,1,Real Bed,1,2,11,1,"Essentials', 'Family/kid friendly', 'Free street parking', 'Hair dryer', 'Host greets you', 'Hot water', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Paid parking off premises', 'TV', 'Wifi'",41.14615,-8.6112,Yes,2,1125,30,60,90,212,flexible,0,90,114317711,Vitor,"Porto, Porto District, Portugal",94,7,7,within an hour,100,No,Yes
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto District, Portugal",Bonfim,1731242,Apartamento T1 Kit,"Fazer a separaÃ§Ã£o de lixo orgÃ¢nico do restante; nÃ£o deixar cabelos no ralo da banheira; restos de comida no ralo da banca, deixar a louÃ§a lavada e o fogÃ£o limpo",Entire home/apt,100,Apartment,1,1,Real Bed,1,2,0,1,"Buzzer/wireless intercom', 'Cable TV', 'Elevator', 'Essentials', 'Fire extinguisher', 'Free parking on premises', 'Hair dryer', 'Heating', 'Iron', 'Kitchen', 'Pets live on this property', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",41.15075,-8.59347,No,4,8,25,54,83,358,strict_14_with_grace_period,0,93,9121118,Marta,PH,36,1,1,Not Specified,Not Specified,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",17397441,Cedofeitadream,no rules,Entire home/apt,90,Apartment,2,4,Real Bed,1,5,15,4,"Baby bath', 'Cable TV', 'Crib', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Iron', 'Kitchen', 'Other', 'Shampoo', 'TV', 'Wifi', 'Window guards'",41.15516,-8.61536,No,2,90,24,49,62,337,flexible,20,94,114007040,Alexandra,"Porto, Porto District, Portugal",28,1,1,within an hour,100,No,No
Portugal,PT,Porto,Not Specified,Not Specified,"Porto, Porto, Portugal","Cedofeita, Ildefonso, SÃ©, Miragaia, Nicolau, VitÃ³ria",17414683,Sendme2Portugal @Apart. EusÃ©bio - EstaÃ§Ã£o S.Bento,no rules,Entire home/apt,70,Apartment,1,2,Real Bed,1,3,10,2,"Air conditioning', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Internet', 'Keypad', 'Kitchen', 'Lock on bedroom door', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Paid parking on premises', 'Patio or balcony', 'Refrigerator', 'Self check-in', 'Shampoo', 'TV', 'Wifi'",41.14386,-8.6095,Yes,2,31,30,51,79,323,strict_14_with_grace_period,0,87,117769117,"Sendme2Portugal, Lda",PT,3,9,9,within a few hours,100,No,No
