country,country_code,market,suburb,host_neighbourhood,street,government_area,_id,name,house_rules,room_type,price,property_type,bedrooms,beds,bed_type,bathrooms,accommodates,extra_people,guests_included,amenities,latitude,longitude,is_location_exact,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,cancellation_policy,cleaning_fee,review_scores,host_id,host_name,host_location,number_of_reviews,host_listings_count,host_total_listings_count,host_response_time,host_response_rate,host_is_superhost,host_identity_verified
Brazil,BR,Rio De Janeiro,Catete,Catete,"Rio, Rio de Janeiro, Brazil",Catete,1268297,Apart Marcelo - Studio Catete,"Enjoy your stay with comfort, quality and safety.",Entire home/apt,142,Apartment,1,1,Real Bed,1,3,20,2,"Air conditioning', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hangers', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Paid parking off premises', 'Paid parking on premises', 'Refrigerator', 'Room-darkening shades', 'Stove', 'TV', 'Wifi', 'Window guards'",-22.92757725,-43.17742608,Yes,3,90,20,50,80,340,strict_14_with_grace_period,0,0,6903777,Marcelo,"Rio de Janeiro, Rio de Janeiro, Brazil",0,2,2,within an hour,100,No,No
Brazil,BR,Rio De Janeiro,Barra da Tijuca,Urca,"Rio, Rio de Janeiro, Brazil",Barra da Tijuca,1273526,Green House in  Barra da Tijuca,A casa possui dois gatos. Por isso nao Ã© possivel hospedar outros animais de estimaÃ§Ã£o.,Private room,701,House,1,7,Real Bed,1,5,100,4,"Buzzer/wireless intercom', 'Doorman', 'Free parking on premises', 'Gym', 'Hangers', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Smoking allowed', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",-23.00194178,-43.32473579,No,7,1125,12,42,72,347,strict_14_with_grace_period,200,70,4501614,Patricia,"Rio de Janeiro, Rio de Janeiro, Brazil",2,6,6,within a few hours,92,No,No
Brazil,BR,Rio De Janeiro,Not Specified,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Taquara,12761564,Independent room in Rio - Carnival and Rock in Rio,"Ã‰ um studio com acesso somente por escadas. NÃ£o Ã© interessante para idosos ou pessoas com mobilidade reduzida. Terminantemente proibido acesso de pessoas alÃ©m daquelas identificadas como usuÃ¡rias na locaÃ§Ã£o, ou para encontros fortuitos e namoro. Ambiente familiar.",Entire home/apt,67,Earth house,1,1,Real Bed,1,2,35,1,"24-hour check-in', 'Air conditioning', 'Bed linens', 'Coffee maker', 'Essentials', 'Ethernet connection', 'Family/kid friendly', 'Free street parking', 'Hangers', 'Iron', 'Private entrance', 'Refrigerator', 'Smoking allowed', 'Step-free access', 'TV', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi', 'translation missing: en.hosting_amenity_49'",-22.91138951,-43.3818514,Yes,3,1125,14,29,59,334,moderate,40,100,69411160,Paulo Henrique,"Rio de Janeiro, State of Rio de Janeiro, Brazil",1,2,2,within a few hours,100,No,Yes
Brazil,BR,Rio De Janeiro,Barra da Tijuca,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",JacarepaguÃ¡,12778795,Apartment for the Olympics,no rules,Entire home/apt,1000,Apartment,2,3,Real Bed,2,4,0,1,"Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Doorman', 'Elevator', 'Gym', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pool', 'TV', 'Washer'",-22.96986618,-43.38976309,No,1,1125,0,0,0,0,flexible,0,0,69532668,Leine,"Rio de Janeiro, State of Rio de Janeiro, Brazil",0,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Copacabana,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,1284892,Apartamento Copa3 quartos 11pessoas,no rules,Entire home/apt,298,Apartment,3,8,Real Bed,3,11,0,1,"Air conditioning', 'Building staff', 'Buzzer/wireless intercom', 'Cable TV', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pets allowed', 'Self check-in', 'Smoking allowed', 'TV', 'Washer', 'Wifi'",-22.97112646,-43.18949501,No,2,1125,3,21,44,282,moderate,150,89,6990663,Igor,"Rio de Janeiro, Rio de Janeiro, Brazil",76,1,1,within an hour,100,No,Yes
Brazil,BR,Rio De Janeiro,Leme,Leme,"Rio de Janeiro, Rio de Janeiro, Brazil",Leme,12924287,New and cozy flat @lemebeach,"- Ideal para 2 adultos, ou 2 adultos e 2 crianÃ§as abaixo de 14 anos",Entire home/apt,351,Apartment,1,2,Real Bed,1,3,0,1,"Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Free street parking', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Paid parking off premises', 'Shampoo', 'TV', 'Wifi'",-22.96280897,-43.16826706,Yes,5,60,14,44,74,349,moderate,150,0,2496682,AndrÃ©,"Rio de Janeiro, Rio de Janeiro, Brazil",0,1,1,within an hour,100,No,Yes
Brazil,BR,Rio De Janeiro,Copacabana,Copacabana,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,12971023,Quarto durante OlimpÃ­adas/Room for Olympics period,no rules,Private room,578,Apartment,1,1,Real Bed,1,2,0,1,"Breakfast', 'Elevator', 'Essentials', 'Hair dryer', 'Iron', 'Kitchen', 'Shampoo', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",-22.97404499,-43.18883107,Yes,3,1125,23,53,83,358,moderate,187,0,71356914,Rafaela,"Rio de Janeiro, State of Rio de Janeiro, Brazil",0,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Marechal Hermes,Not Specified,"Rio de Janeiro, RJ, Brazil",Vila Valqueire,13001636,OlimpÃ­adas no Rio !,no rules,Entire home/apt,560,Condominium,3,5,Real Bed,3,6,0,1,"Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Family/kid friendly', 'Free parking on premises', 'Internet', 'Kitchen', 'Pool', 'TV', 'Washer', 'Wifi'",-22.88659803,-43.37173007,No,5,30,30,60,90,365,flexible,37,0,71680254,Daniel,"Rio de Janeiro, State of Rio de Janeiro, Brazil",0,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Ipanema,Ipanema,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,1304552,IPANEMA - EXCELLENT LOCATION !!!,"Before you arrive in Rio, we will need some additional information: complete name, passport number, arrival time for check in.  -Just use good sense in the noise-making inside the apartment, and in the common area of the building.  -Make sure to turn of the air conditioning when you go out, save energy and also ... preventing electricity damage.",Entire home/apt,168,Apartment,1,1,Real Bed,1,2,0,1,"24-hour check-in', 'Air conditioning', 'Building staff', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'High chair', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Safety card', 'Self check-in', 'Smoke detector', 'Smoking allowed', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi'",-22.98586668,-43.20997091,Yes,2,1125,28,58,88,363,strict_14_with_grace_period,0,91,7089390,Marcela,"Rio de Janeiro, Rio de Janeiro, Brazil",227,7,7,within an hour,100,No,Yes
Brazil,BR,Rio De Janeiro,Leme,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Leme,13083186,Cozy room at the Leme,"1 - NÃ£o Fumar nos espaÃ§os comuns da casa. 2 - Manter o local e as louÃ§as limpas e guardadas nos locais adequados. 3 - NÃ£o exceder o nÃºmero mÃ¡ximo de pessoas,nem trazer visitantes que nÃ£o estejam hospedados. 4 - Evitar barulhos depois das 22hs e antes das 7hs.",Private room,179,House,1,2,Real Bed,1,2,49,1,"Air conditioning', 'Breakfast', 'Essentials', 'Heating', 'Kitchen', 'Smoking allowed', 'TV', 'Washer'",-22.96064966,-43.16871641,No,2,1125,30,60,90,365,flexible,0,0,72586802,IanÃª,BR,0,1,1,a few days or more,0,No,No
Brazil,BR,Rio De Janeiro,Flamengo,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Flamengo,1310141,Enjoy the summer at sea! Full studio at the beach,"Pessoas Educadas sempre ganham. Para transformar sua estadia em um momento inesquecÃ­vel, cuide do lugar que te acolheu nÃ£o deixando lixo espalhado e tendo cuidado com os utensÃ­lios, respeitando o horÃ¡rio de silÃªncio do prÃ©dio a partir das 10 pm. PARA PACOTES ESPECIAIS/ CARNAVAL - FAVOR CONSULTAR ANTES Educated people always win. To turn your stay into an unforgettable moment, take care of the place that welcomed you leaving trash scattered and taking care of the vessels, respecting the building quiet hours from 10 pm. Las personas educadas siempre ganan. Para hacer de su estancia un momento inolvidable, cuidar el lugar que le dio la bienvenida a dejar la basura dispersa y el cuidado de los vasos, respetando el edificio tranquilas horas de 10 pm.",Entire home/apt,198,Loft,1,2,Real Bed,1,3,0,3,"Air conditioning', 'Bed linens', 'Breakfast', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Elevator', 'Essentials', 'Free street parking', 'Hair dryer', 'Hangers', 'Host greets you', 'Kitchen', 'Laptop friendly workspace', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Wifi'",-22.93136156,-43.17466893,No,2,1125,10,10,10,48,moderate,150,93,7121880,Carmella,"Rio de Janeiro, Rio de Janeiro, Brazil",6,4,4,within a few hours,70,No,No
Brazil,BR,Rio De Janeiro,Santa Teresa,Not Specified,"Rio de Janeiro, RJ, Brazil",Santa Teresa,13218264,Charmoso loft em Santa Teresa,Deixa lÃ¡ em bom estado. Taxa de limpeza de entrada e saÃ­da.,Entire home/apt,1529,Apartment,2,2,Real Bed,1,6,0,1,"Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Iron', 'Kitchen', 'Shampoo', 'TV', 'Washer', 'Wifi'",-22.92201106,-43.18966143,No,4,15,30,60,90,365,flexible,560,0,20155350,Maria,"Rio de Janeiro, Rio de Janeiro, Brazil",0,1,1,Not Specified,Not Specified,No,Yes
Brazil,BR,Rio De Janeiro,Tijuca,Not Specified,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Tijuca,13248377,Chez Nous,no rules,Private room,78,Apartment,1,1,Real Bed,2,1,0,2,"Air conditioning', 'Elevator', 'Free parking on premises', 'Iron', 'Kitchen', 'Lock on bedroom door', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",-22.92859728,-43.22997795,No,5,30,0,0,0,0,flexible,120,0,74484936,Suzani,"Rio de Janeiro, State of Rio de Janeiro, Brazil",0,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Barra da Tijuca,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,13277230,Resort perfeito para olimpÃ­adas,"- O condomÃ­nio tem regras,e terÃ£o que ser seguidas,pois haverÃ¡ multa no caso de descumprimento.Assim que for feito o check-in ,entregarei as regras.",Entire home/apt,933,Apartment,2,3,Real Bed,2,5,0,1,"Air conditioning', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Hot tub', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Pool', 'Smoke detector', 'TV', 'Washer', 'Wifi'",-22.98883479,-43.41463496,No,10,25,23,53,83,358,flexible,336,0,74831686,Carla,BR,0,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Not Specified,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Pechincha,13298973,Cobertura com lazer -  OlimpÃ­adas,- Limite de horÃ¡rio do silÃªncio: 22:00hs,Entire home/apt,988,Apartment,3,2,Real Bed,3,4,0,1,"Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Pets allowed', 'Pool', 'Shampoo', 'Smoking allowed', 'Suitable for events', 'TV', 'Washer', 'Wifi'",-22.93703118,-43.36022453,Yes,15,1125,23,53,83,173,flexible,300,0,71576305,Vanessa,"Rio de Janeiro, State of Rio de Janeiro, Brazil",0,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Copacabana,Copacabana,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,13304991,The charming blue suite - Copacabana,"No big rules. You will be in a residential villa, so silence is the standard for your and your neighbor's comfort. You can use the kitchen anytime, but you should clean it after using it. Smoking is allowed only outside the guesthouse, never inside your suite. You are expected to help to save the planet and my pocket, by using power and water with no wastes, I'd appreciate if you would help to turn lights off when you are not in that ambient.",Private room,101,Townhouse,1,1,Real Bed,1,2,900,2,"Air conditioning', 'Building staff', 'Dryer', 'Essentials', 'Family/kid friendly', 'Free street parking', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Other', 'Paid parking off premises', 'Private entrance', 'Self check-in', 'Shampoo', 'TV', 'Washer', 'Wifi'",-22.97461474,-43.19201874,Yes,3,1125,12,39,66,338,flexible,0,98,3535482,Sergio,"Rio de Janeiro, Rio de Janeiro, Brazil",64,9,9,within an hour,100,Yes,No
Brazil,BR,Rio De Janeiro,Lapa,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Centro,13306630,"Rio Antigo, quarto aconchegante!","Please, treat  the accomodation as yours. Smoke is not allowed.",Private room,63,Apartment,1,1,Real Bed,1,2,30,1,"24-hour check-in', 'Buzzer/wireless intercom', 'Dryer', 'Essentials', 'Hair dryer', 'Hangers', 'Iron', 'Kitchen', 'Shampoo', 'Washer', 'Wifi'",-22.91368777,-43.18758268,No,1,1125,0,0,0,226,moderate,50,0,3696379,Alexandre,"Rio de Janeiro, Rio de Janeiro, Brazil",0,1,1,within an hour,100,No,Yes
Brazil,BR,Rio De Janeiro,Recreio dos Bandeirantes,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,13316078,Rio de Janeiro- prÃ³ximo ao Parque Olimpico,no rules,Entire home/apt,1044,Apartment,3,5,Real Bed,3,6,0,1,"Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Gym', 'Hair dryer', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Shampoo', 'Smoking allowed', 'TV', 'Washer', 'Wifi'",-23.02392767,-43.48464196,No,10,1125,23,53,83,83,flexible,0,0,75233949,Marina,"Rio de Janeiro, State of Rio de Janeiro, Brazil",0,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Recreio dos Bandeirantes,Recreio dos Bandeirantes,"Rio de Janeiro, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,13317720,Apto 2 quartos mobiliado Recreio dos Bandeirantes,no rules,Entire home/apt,1865,Apartment,2,3,Real Bed,2,4,0,1,"Air conditioning', 'Dryer', 'Elevator', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Gym', 'Hangers', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Pool', 'Smoke detector', 'Smoking allowed', 'TV', 'Washer'",-23.02288273,-43.48662201,Yes,1,1125,29,59,89,364,flexible,0,0,75293199,Leandro,BR,0,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Copacabana,Copacabana,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,13324467,Loft Copacabana,"NÃƒO FUME! AtenÃ§Ã£o ao horÃ¡rio do silÃªncio. Janela da sala e porta social sÃ£o anti-ruÃ­dos, mas excesso de altura de som, por exemplo, certamente incomodara vizinhos. Cuidado com tudo no apartamento Ã© essencial.",Entire home/apt,172,Loft,0,2,Real Bed,1,4,0,1,"24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Self check-in', 'Shampoo', 'Smart lock', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",-22.98300226,-43.19461539,Yes,2,90,20,50,80,133,strict_14_with_grace_period,150,98,49073624,Raygs,"Rio de Janeiro, State of Rio de Janeiro, Brazil",35,1,1,within an hour,100,Yes,Yes
Brazil,BR,Rio De Janeiro,Not Specified,Ipanema,"Rio de Janeiro, Rio de Janeiro, Brazil",JacarepaguÃ¡,13344796,Hostel PrÃ³ximo Parque OlÃ­mpico/ Projac BLUE 4,no rules,Shared room,116,House,1,4,Real Bed,3,1,0,1,"First aid kit', 'Free parking on premises', 'Hangers', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",-22.96292349,-43.40695512,No,15,1125,30,60,90,365,strict_14_with_grace_period,150,100,41201909,Eduardo,Brazil,1,12,12,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Leblon,Leblon,"Rio de Janeiro, Rio de Janeiro, Brazil",Leblon,13361526,Apartment in Leblon,"- Por favor, respeitar as leis do silencio (entre 22h e 8h), nÃ£o trazer convidados em casa alÃ©m dos que estÃ¡ estabelecido no site",Entire home/apt,261,Apartment,1,2,Real Bed,1,4,150,2,"Air conditioning', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Shampoo', 'TV', 'Washer', 'Wifi'",-22.98472366,-43.21649275,Yes,1,1125,0,25,55,330,moderate,130,96,5172242,Sabrine,"Rio de Janeiro, Rio de Janeiro, Brazil",5,2,2,a few days or more,33,No,No
Brazil,BR,Rio De Janeiro,Barra da Tijuca,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,13366855,AP NA BARRA DA TIJUCA HOSPEDA 4 PESSOAS,no rules,Entire home/apt,373,Apartment,1,1,Real Bed,1,4,0,1,"Air conditioning', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Gym', 'Hangers', 'Kitchen', 'Pets allowed', 'Pool', 'Smoke detector', 'Smoking allowed', 'TV', 'Washer'",-22.97913122,-43.36338674,No,5,30,0,0,0,0,strict_14_with_grace_period,187,90,75864365,Julia,"Porto Alegre, State of Rio Grande do Sul, Brazil",2,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Barra da Tijuca,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,13373114,Enjoy! Your House during the Olympics!,"NÃ£o Ã© permitido hÃ³spedes adicionais.  SilÃªncio apÃ³s Ã s 22:00hs. Cuide do meu espaÃ§o, como se fosse sua casa.",Entire home/apt,701,Apartment,1,1,Real Bed,2,2,0,1,"Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Free parking on premises', 'Gym', 'Hot tub', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Pool', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",-23.00184649,-43.37061949,No,3,1125,0,0,0,0,strict_14_with_grace_period,100,100,15078728,Leticia,"Rio de Janeiro, State of Rio de Janeiro, Brazil",1,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Vila Isabel,Vila Isabel,"Rio de Janeiro, Rio de Janeiro, Brazil",Vila Isabel,13375733,"Village house, near the MaracanÃ£",no rules,Entire home/apt,451,Villa,2,2,Real Bed,1,3,0,1,"Family/kid friendly', 'Hair dryer', 'Iron', 'Kitchen', 'Smoking allowed', 'TV', 'Washer', 'Wifi'",-22.91720285,-43.25461461,Yes,2,1125,0,0,0,0,flexible,100,0,75978874,Elizane,BR,0,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Ipanema,Ipanema,"Rio de Janeiro, RJ, Brazil",Ipanema,13390320,Alegre&Aconchegante p/atÃ© 4 Posto10,"REGRAS DA CASA PORTUGUÃŠS - ENGLISH - ESPAÃ‘OL 01) O LOCATARIO Ã‰ RESPONSÃVEL PELO PAGAMENTO DO CONSUMO DE ENERGIA ao longo do perÃ­odo acordado neste contrato. Para a verificaÃ§Ã£o do consumo o registro sinalizado no medidor de energia serÃ¡ fotografado no momento do check-in, e check-out. O resultado do consumo serÃ¡ multiplicado pelo valor do Kw e essa taxa deverÃ¡ ser paga na saÃ­da; 01) THE TENANT IS RESPONSIBLE FOR THE PAYMENT OF THE ENERGY CONSUMPTION over the period agreed in this contract. For verification consumption a photo of the record signaled at the energy counter will be taken by the Legal Representative at the moment of the check-in and retaken at the check-out. The result of the consumption difference will be multiplied by the value of Kw and this fee must be paid on the check-out; 01) EL INQUILINO ES RESPONSABLE POR EL PAGO DEL CONSUMO DE ENERGÃA durante el periodo acordado en el presente contrato. Para el consumo de la verificaciÃ³n una foto del registro seÃ±alado en el medidor",Entire home/apt,149,Apartment,1,1,Real Bed,1,4,30,2,"24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Host greets you', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Pack â€™n Play/travel crib', 'TV', 'Wifi'",-22.98287116,-43.21020266,No,3,89,8,26,56,137,strict_14_with_grace_period,150,96,1422607,Leo&Archanjo,"Rio de Janeiro, Rio de Janeiro, Brazil",54,37,37,within an hour,98,Yes,No
Brazil,BR,Rio De Janeiro,Recreio dos Bandeirantes,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,13397791,Apartamento com vista para o mar no Recreio.,no rules,Entire home/apt,2238,Apartment,0,4,Real Bed,2,6,0,1,"Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Hangers', 'Kitchen', 'TV', 'Washer', 'Wifi'",-23.02605853,-43.46312214,No,10,30,0,0,0,0,flexible,0,0,76233847,Tom,"Rio de Janeiro, State of Rio de Janeiro, Brazil",0,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Ipanema,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,13411324,Um Quarto Aconchegante em Ipanema,- NÃ£o tem garagem - NÃ£o Ã© permitido trazer visitas sem prÃ©vio aviso.,Entire home/apt,201,Apartment,1,3,Real Bed,1,4,50,3,"Bed linens', 'Buzzer/wireless intercom', 'Cooking basics', 'Dishes and silverware', 'Doorman', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Paid parking off premises', 'Pets allowed', 'Shampoo', 'Stove', 'TV', 'Washer', 'Wifi'",-22.98846987,-43.19317788,No,5,21,3,3,3,3,flexible,80,97,18321166,Teresa,"Rio de Janeiro, State of Rio de Janeiro, Brazil",38,2,2,within a few hours,100,Yes,Yes
Brazil,BR,Rio De Janeiro,Copacabana,Copacabana,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,13413043,Excellent apartment between Copacabana and Ipanema,#NAME?,Entire home/apt,1000,Apartment,2,2,Real Bed,1,4,0,1,"Air conditioning', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hangers', 'Kitchen', 'Pets allowed', 'Smoking allowed', 'TV'",-22.98142314,-43.19406488,No,10,360,27,57,87,362,strict_14_with_grace_period,200,0,3990316,Ursula,"Rio de Janeiro, Rio de Janeiro, Brazil",0,3,3,within a day,80,No,No
Brazil,BR,Rio De Janeiro,Barra da Tijuca,Not Specified,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,13414552,Apartamento 2 quartos em frente ao Rio Olympic Par,no rules,Entire home/apt,1306,Apartment,2,2,Real Bed,2,4,1119,4,"Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Gym', 'Hair dryer', 'Heating', 'Kitchen', 'Pool', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49'",-22.97356528,-43.39714324,Yes,20,25,23,53,83,83,strict_14_with_grace_period,261,0,76416514,Luciano,BR,0,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Leblon,Leblon,"Rio de Janeiro, Rio de Janeiro, Brazil",Leblon,13430219,Fantastic Apartment in LEBLON,no rules,Entire home/apt,373,Apartment,1,1,Real Bed,1,2,0,1,"Air conditioning', 'Essentials', 'Hangers', 'Kitchen', 'TV', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",-22.98427113,-43.22016225,Yes,20,45,29,59,89,89,flexible,187,0,76583821,Guilherme,BR,0,1,1,Not Specified,Not Specified,No,No
Brazil,BR,Rio De Janeiro,Barra da Tijuca,Not Specified,"Jacarepagua, Rio de Janeiro, Brazil",JacarepaguÃ¡,13444131,The best of the Olympic village.,"- O hÃ³spede deve atentar para as regras do condomÃ­nio, com relaÃ§Ã£o a silÃªncio, uso das Ã¡reas comuns como piscina, churrasqueira, play, etc.",Entire home/apt,1119,Apartment,2,5,Real Bed,2,5,0,1,"Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Free parking on premises', 'Gym', 'Internet', 'Kitchen', 'Pool', 'Shampoo', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49'",-22.97206341,-43.39254566,Yes,3,30,0,0,0,0,moderate,0,100,76728312,Jorge,"Rio de Janeiro, State of Rio de Janeiro, Brazil",2,1,1,Not Specified,Not Specified,No,Yes
